Relacionada com Meio Ambiente ou Clima?,Pos/Neg/Neutro para o ambientalismo,proposicao,sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
,,PDL 200/2021,PDL,200,2021,"Susta, nos termos do art. 49, V, da Constituição Federal, os efeitos da Portaria ME/SED/SG nº 4.975 que dispõe sobre os procedimentos para a aplicação do limite remuneratório de que tratam o inciso XI e o § 10 do art. 37 da Constituição Federal sobre a remuneração, provento ou pensão percebidos cumulativamente por servidor, empregado ou militar, aposentado, inativo ou beneficiário de pensão e demais providências.",148415,senado,Nao especificado,Paulo Rocha PT / PA e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/148415
,,PDL 206/2021,PDL,206,2021,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, a Portaria nº 115, de 19 de abril de 2021, do Secretário de Aquicultura e Pesca do Ministério da Agricultura, Pecuária e Abastecimento, que aprova o Plano para a Retomada Sustentável da Atividade de Pesca de Arrasto na Costa do Rio Grande do Sul.",148450,senado,Nao especificado,Paulo Rocha PT / PA e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/148450
,,PDL 209/2021,PDL,209,2021,"Aprova o ato que renova a concessão outorgada à Rádio Trairy Ltda. para explorar serviço de radiodifusão sonora em onda média no Município de Natal, Estado do Rio Grande do Norte.",148460,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148460
,,PDL 210/2021,PDL,210,2021,"Aprova o ato que renova a permissão outorgada à Fundação Ulysses Guimarães para executar serviço de radiodifusão sonora em frequência modulada no Município de Apodi, Estado do Rio Grande do Norte.",148461,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148461
,,PDL 211/2021,PDL,211,2021,"Aprova o ato que renova a autorização outorgada à Associação Comunitária de Pojuca para executar serviço de radiodifusão comunitária no Município de Pojuca, Estado da Bahia.",148462,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148462
,,PDL 218/2021,PDL,218,2021,"Susta, nos termos do art. 49, V, da Constituição Federal, a Portaria do INSS nº 1.299, de 12 de maio de 2012, que “Dispõe sobre a retomada do bloqueio dos créditos dos benefícios por falta de realização da comprovação de vida”.",148599,senado,Nao especificado,Veneziano Vital do Rêgo MDB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/148599
,,PDL 224/2021,PDL,224,2021,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, a Portaria nº 118, de 31 de maio de 2021, da Fundação Cultural Palmares, que “revoga a Instrução Normativa nº 1, de 31 de outubro de 2018”, da mesma Instituição.",148677,senado,Nao especificado,Paulo Paim PT / RS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/148677
,,PDL 226/2021,PDL,226,2021,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, a Portaria nº 118, de 31 de maio de 2021, da Fundação Cultural Palmares, que “revoga a Instrução Normativa nº 1, de 31 de outubro de 2018”, da mesma Instituição.",148681,senado,Nao especificado,Paulo Paim PT / RS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/148681
,,PDL 230/2021,PDL,230,2021,"Susta os efeitos da norma que consta da parte final do inciso IV do art. 2º da Portaria SGP/SEDGG/ME, nº 384, de 2021.",148735,senado,Nao especificado,Marcos Rogério DEM / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/148735
,,PDL 288/2021,PDL,288,2021,"Aprova o texto do Sexagésimo Quarto Protocolo Adicional ao Acordo de Complementação Econômica nº 35, que incorpora ao referido Acordo o Acordo de Livre Comércio entre a República Federativa do Brasil e a República do Chile, assinado em Santiago, em 21 de novembro de 2018.",149010,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/149010
,,PDL 292/2021,PDL,292,2021,"Susta os efeitos do art. 38 da Portaria GM/MS nº 1.263, de 18 de junho de 2021.",149074,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/149074
,,PDL 306/2021,PDL,306,2021,"Susta o art. 4º, inciso IV, e o art. 8º da Portaria nº 655, de 23 de junho de 2021, que dispõe sobre a restrição excepcional e temporária de entrada no País de estrangeiros, de qualquer nacionalidade, conforme recomendação da Agência Nacional de Vigilância Sanitária – Anvisa.",149069,senado,Nao especificado,Mara Gabrilli PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/149069
,,PDL 301/2019,PDL,301,2019,"Aprova o ato que outorga autorização à Associação Cultural de Radiodifusão Comunitária Dom Macedo FM para executar serviço de radiodifusão comunitária no Município de Dom Macedo Costa, Estado da Bahia.",148463,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148463
,,PDL 305/2019,PDL,305,2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária Lapa para executar serviço de radiodifusão comunitária no Município de Amélia Rodrigues, Estado da Bahia.",148464,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148464
,,PDL 308/2019,PDL,308,2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária do Desenvolvimento Social de Igaporã para executar serviço de radiodifusão comunitária no Município de Igaporã, Estado da Bahia.",148710,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148710
,,PDL 317/2019,PDL,317,2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária e Cultural Mundonovense para executar serviço de radiodifusão comunitária no Município de Mundo Novo, Estado da Bahia.",148465,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148465
,,PDL 321/2019,PDL,321,2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária Ibicuiense Padre Eugênio Csizmásia para executar serviço de radiodifusão comunitária no Município de Ibicuí, Estado da Bahia.",148466,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148466
,,PDL 325/2019,PDL,325,2019,"Aprova o ato que outorga autorização à Associação Cultural Educacional e Ecológica Ibirajá de Radiodifusão Comunitária para executar serviço de radiodifusão comunitária no Município de Itanhém, Estado da Bahia.",148713,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148713
,,PDL 351/2019,PDL,351,2019,"Aprova o ato que outorga autorização à Associação Comunitária Integral para executar serviço de radiodifusão comunitária no Município de Londrina, Estado do Paraná.",148467,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148467
,,PDL 357/2019,PDL,357,2019,"Aprova o ato que outorga autorização à ACCEC - Associação Comunitária Cultural e Educacional de Caetanos - BA para executar serviço de radiodifusão comunitária no Município de Caetanos, Estado da Bahia.",148468,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148468
,,PDL 360/2019,PDL,360,2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária e Cultural Contorno do Capim Grosso para executar serviço de radiodifusão comunitária no Município de Capim Grosso, Estado da Bahia.",148470,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148470
,,PDL 365/2019,PDL,365,2019,"Aprova o ato que renova a autorização outorgada à Associação Beneficente e Cultural Comunitária de Inhambupe para executar serviço de radiodifusão comunitária no Município de Inhambupe, Estado da Bahia.",148471,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148471
,,PDL 374/2019,PDL,374,2019,"Aprova o ato que outorga autorização à Associação de Comunicação da Comunidade de Lages do Batata para executar serviço de radiodifusão comunitária no Município de Jacobina, Estado da Bahia.",148472,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148472
,,PDL 385/2019,PDL,385,2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária Sideral de Radiodifusão para o Desenvolvimento Cultural, Artístico e Esportivo para executar serviço de radiodifusão comunitária no Município de Buerarema, Estado da Bahia.",148473,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148473
,,PDL 387/2019,PDL,387,2019,"Aprova o ato que outorga autorização à Associação dos Produtores Rurais do Assentamento São Sebastião de Utinga para executar serviço de radiodifusão comunitária no Município de Wagner, Estado da Bahia.",148714,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148714
,,PDL 449/2019,PDL,449,2019,"Aprova o ato que outorga autorização à Associação Beneficente e Cultural de Cacimba Funda para executar serviço de radiodifusão comunitária no Município de Aracati, Estado do Ceará.",148469,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148469
,,PDL 465/2019,PDL,465,2019,"Aprova o ato que outorga permissão à Fundação Francisco Rodrigues Sancho para executar serviço de radiodifusão sonora em frequência modulada no Município de Itapipoca, Estado do Ceará.",148483,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148483
,,PDL 697/2019,PDL,697,2019,"Aprova o texto do Acordo entre a República Federativa do Brasil e o Reino do Bahrein sobre Serviços Aéreos, assinado no Bahrein, em 14 de novembro de 2018.",148773,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/148773
,,PEC 17/2021,PEC,17,2021,"Altera o Ato das Disposições Constitucionais Transitórias para aumentar, até 31 de dezembro de 2021, o limite de moratória e parcelamento de débitos previdenciários dos entes federativos, e de suas autarquias e fundações públicas, vencidos até a promulgação desta Emenda Constitucional para 240 (duzentos e quarenta) meses.",148933,senado,Nao especificado,Angelo Coronel PSD / BA e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/148933
,,PEC 18/2021,PEC,18,2021,"Altera a Constituição Federal para acrescentar os §§ 6º e 7º ao art. 17 da Constituição, bem como acrescentar os arts. 6º-A e 6º-B ao Ato da Disposições Constitucionais Transitórias, dispondo sobre destinação de recursos em campanhas eleitorais.",148962,senado,Nao especificado,Carlos Fávaro PSD / MT e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/148962
,,PEC 19/2021,PEC,19,2021,"Altera o Capítulo IV – Dos Direitos Políticos, do Título II – Dos Direitos e Garantias Fundamentais da Constituição para estabelecer cota de vagas para candidatos negros nas eleições para o poder legislativo, e cota para candidaturas para cada sexo, e para dispor sobre a destinação dos recursos públicos do Fundo Partidário e do Fundo Especial de Financiamento de Campanha e o tempo de rádio e televisão.",148964,senado,Nao especificado,Paulo Paim PT / RS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/148964
,,PEC 20/2021,PEC,20,2021,"Dá nova redação ao inc. III, do § 10, e ao § 11, do art. 34, do Ato Das Disposições Constitucionais Transitórias.",149082,senado,Nao especificado,Soraya Thronicke PSL / MS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/149082
,,PL 288/2021,PL,288,2021,"Altera a Lei 8.906, de 4 de julho de 1994, para estabelecer eleições diretas para a Diretoria do Conselho Federal da Ordem dos Advogados do Brasil e determina outras providências.",146341,senado,Nao especificado,Alvaro Dias PODEMOS / PR,https://www25.senado.leg.br/web/atividade/materias/-/materia/146341
,,PL 488/2021,PL,488,2021,"Altera a Lei nº 10.257, de 10 de julho de 2001, – Estatuto da Cidade, para vedar o emprego de técnicas de “arquitetura hostil” em espaços livres de uso público.",146615,senado,Meio ambiente,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/146615
,,PL 510/2021,PL,510,2021,"Altera a Lei n° 11.952, de 25 de junho de 2009, que dispõe sobre a regularização fundiária das ocupações incidentes em terras situadas em áreas da União; a Lei n° 8.666, de 21 de junho de 1993, que institui normas para licitações e contratos da administração pública; a Lei nº 6.015, de 31 de dezembro de 1973, que dispõe sobre os registros públicos; a Lei nº 13.240, de 30 de dezembro de 2015, que dispõe sobre a administração, a alienação, a transferência de gestão de imóveis da União e seu uso para a constituição de fundos; e a Lei nº 10.304, de 5 de novembro de 2001, que Transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União, a fim de ampliar o alcance da regularização fundiária e dar outras providências.",146639,senado,Política fundiária e reforma agrária,Irajá PSD / TO,https://www25.senado.leg.br/web/atividade/materias/-/materia/146639
,,PL 646/2021,PL,646,2021,Define os índices utilizados nas correções dos débitos trabalhistas.,147067,senado,Nao especificado,Carlos Fávaro PSD / MT,https://www25.senado.leg.br/web/atividade/materias/-/materia/147067
,,PL 752/2021,PL,752,2021,"Altera a Lei nº Altera a Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral), para estabelecer a reserva de, ao menos, trinta por cento das cadeiras de Deputado Federal, Deputado Estadual, Deputado Distrital e Vereador para as mulheres e reservar, quando da renovação de dois terços do Senado Federal, uma vaga para candidaturas femininas.",147196,senado,Nao especificado,Wellington Fagundes PL / MT,https://www25.senado.leg.br/web/atividade/materias/-/materia/147196
,,PL 773/2021,PL,773,2021,"Altera a Lei nº 12.305, de 2 de agosto de 2010, para dispor sobre o estabelecimento, pelas empresas, de sistemas de logística reversa para a reutilização e reciclagem das embalagens.",147235,senado,Meio ambiente,Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/147235
